Geo_FIPS,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A10035_001,SE_A10035_002,SE_A10035_003,SE_A10035_004,SE_A10035_005,SE_A10035_006,SE_A10035_007,SE_A10035_008,SE_A10035_009,SE_A10035_010,PCT_SE_A10035_002,PCT_SE_A10035_003,PCT_SE_A10035_004,PCT_SE_A10035_005,PCT_SE_A10035_006,PCT_SE_A10035_007,PCT_SE_A10035_008,PCT_SE_A10035_009,PCT_SE_A10035_010
"06037554522","Census Tract 5545.22, Los Angeles County, California","ca","140","00",,,,"06","037",,,"554522",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5545.22",,,,1224,0,0,9,0,0,0,284,736,195,0,0,0.74,0,0,0,23.2,60.13,15.93
"06037554600","Census Tract 5546, Los Angeles County, California","ca","140","00",,,,"06","037",,,"554600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5546",,,,693,7,35,42,0,48,93,379,81,8,1.01,5.05,6.06,0,6.93,13.42,54.69,11.69,1.15
"06037554700","Census Tract 5547, Los Angeles County, California","ca","140","00",,,,"06","037",,,"554700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5547",,,,749,6,13,17,0,5,241,434,33,0,0.8,1.74,2.27,0,0.67,32.18,57.94,4.41,0
"06037554801","Census Tract 5548.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"554801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5548.01",,,,543,0,0,0,6,33,136,284,70,14,0,0,0,1.1,6.08,25.05,52.3,12.89,2.58
"06037554802","Census Tract 5548.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"554802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5548.02",,,,921,10,0,10,0,0,56,263,464,118,1.09,0,1.09,0,0,6.08,28.56,50.38,12.81
"06037554900","Census Tract 5549, Los Angeles County, California","ca","140","00",,,,"06","037",,,"554900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5549",,,,859,12,0,12,0,28,63,458,156,130,1.4,0,1.4,0,3.26,7.33,53.32,18.16,15.13
"06037555001","Census Tract 5550.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"555001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5550.01",,,,918,19,6,15,0,60,47,523,229,19,2.07,0.65,1.63,0,6.54,5.12,56.97,24.95,2.07
"06037555002","Census Tract 5550.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"555002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5550.02",,,,499,0,0,0,0,0,19,442,17,21,0,0,0,0,0,3.81,88.58,3.41,4.21
"06037555105","Census Tract 5551.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"555105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5551.05",,,,736,0,0,47,0,0,239,264,162,24,0,0,6.39,0,0,32.47,35.87,22.01,3.26
"06037555106","Census Tract 5551.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"555106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5551.06",,,,431,12,0,0,0,0,249,131,39,0,2.78,0,0,0,0,57.77,30.39,9.05,0
"06037555107","Census Tract 5551.07, Los Angeles County, California","ca","140","00",,,,"06","037",,,"555107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5551.07",,,,1281,0,0,4,9,25,186,786,238,33,0,0,0.31,0.7,1.95,14.52,61.36,18.58,2.58
"06037555202","Census Tract 5552.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"555202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5552.02",,,,1014,0,0,0,0,0,0,269,462,283,0,0,0,0,0,0,26.53,45.56,27.91
"06037555211","Census Tract 5552.11, Los Angeles County, California","ca","140","00",,,,"06","037",,,"555211",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5552.11",,,,640,0,51,28,0,9,294,141,105,12,0,7.97,4.38,0,1.41,45.94,22.03,16.41,1.88
"06037555212","Census Tract 5552.12, Los Angeles County, California","ca","140","00",,,,"06","037",,,"555212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5552.12",,,,698,22,49,88,28,66,84,160,193,8,3.15,7.02,12.61,4.01,9.46,12.03,22.92,27.65,1.15
"06037555300","Census Tract 5553, Los Angeles County, California","ca","140","00",,,,"06","037",,,"555300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5553",,,,917,0,0,0,0,0,249,604,64,0,0,0,0,0,0,27.15,65.87,6.98,0
"06037570001","Census Tract 5700.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"570001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5700.01",,,,1241,0,0,21,0,5,23,710,441,41,0,0,1.69,0,0.4,1.85,57.21,35.54,3.3
"06037570002","Census Tract 5700.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"570002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5700.02",,,,677,0,0,16,0,0,35,343,261,22,0,0,2.36,0,0,5.17,50.66,38.55,3.25
"06037570003","Census Tract 5700.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"570003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5700.03",,,,1070,3,0,0,0,0,81,710,276,0,0.28,0,0,0,0,7.57,66.36,25.79,0
"06037570100","Census Tract 5701, Los Angeles County, California","ca","140","00",,,,"06","037",,,"570100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5701",,,,568,3,0,0,0,0,49,351,155,10,0.53,0,0,0,0,8.63,61.8,27.29,1.76
"06037570202","Census Tract 5702.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"570202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5702.02",,,,1067,0,0,0,0,78,277,615,55,42,0,0,0,0,7.31,25.96,57.64,5.15,3.94
"06037570203","Census Tract 5702.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"570203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5702.03",,,,238,0,7,0,0,0,78,110,43,0,0,2.94,0,0,0,32.77,46.22,18.07,0
"06037570204","Census Tract 5702.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"570204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5702.04",,,,416,83,0,0,0,0,55,250,28,0,19.95,0,0,0,0,13.22,60.1,6.73,0
"06037570303","Census Tract 5703.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"570303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5703.03",,,,440,9,36,51,0,1,141,202,0,0,2.05,8.18,11.59,0,0.23,32.05,45.91,0,0
"06037570304","Census Tract 5703.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"570304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5703.04",,,,486,59,0,12,0,0,159,247,9,0,12.14,0,2.47,0,0,32.72,50.82,1.85,0
"06037570305","Census Tract 5703.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"570305",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5703.05",,,,353,11,119,15,76,83,20,29,0,0,3.12,33.71,4.25,21.53,23.51,5.67,8.22,0,0
"06037570306","Census Tract 5703.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"570306",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5703.06",,,,530,0,0,0,5,21,127,294,83,0,0,0,0,0.94,3.96,23.96,55.47,15.66,0
"06037570402","Census Tract 5704.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"570402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5704.02",,,,711,5,0,4,5,0,182,470,13,32,0.7,0,0.56,0.7,0,25.6,66.1,1.83,4.5
"06037570403","Census Tract 5704.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"570403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5704.03",,,,471,22,48,0,0,18,189,155,39,0,4.67,10.19,0,0,3.82,40.13,32.91,8.28,0
"06037570404","Census Tract 5704.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"570404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5704.04",,,,663,0,0,19,0,28,129,442,37,8,0,0,2.87,0,4.22,19.46,66.67,5.58,1.21
"06037570502","Census Tract 5705.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"570502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5705.02",,,,981,0,0,0,0,19,261,623,59,19,0,0,0,0,1.94,26.61,63.51,6.01,1.94
"06037570503","Census Tract 5705.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"570503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5705.03",,,,747,0,0,11,0,24,64,616,32,0,0,0,1.47,0,3.21,8.57,82.46,4.28,0
"06037570504","Census Tract 5705.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"570504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5705.04",,,,693,28,0,0,0,0,151,349,101,64,4.04,0,0,0,0,21.79,50.36,14.57,9.24
"06037570601","Census Tract 5706.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"570601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5706.01",,,,709,0,0,13,0,13,247,321,95,20,0,0,1.83,0,1.83,34.84,45.28,13.4,2.82
"06037570602","Census Tract 5706.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"570602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5706.02",,,,792,17,0,0,10,0,231,360,138,36,2.15,0,0,1.26,0,29.17,45.45,17.42,4.55
"06037570603","Census Tract 5706.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"570603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5706.03",,,,374,0,86,40,39,36,61,75,0,37,0,22.99,10.7,10.43,9.63,16.31,20.05,0,9.89
"06037570701","Census Tract 5707.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"570701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5707.01",,,,1280,14,0,0,0,21,74,582,509,80,1.09,0,0,0,1.64,5.78,45.47,39.77,6.25
"06037570703","Census Tract 5707.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"570703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5707.03",,,,826,38,0,24,0,15,56,378,308,7,4.6,0,2.91,0,1.82,6.78,45.76,37.29,0.85
"06037570800","Census Tract 5708, Los Angeles County, California","ca","140","00",,,,"06","037",,,"570800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5708",,,,1408,11,0,31,0,0,129,781,415,41,0.78,0,2.2,0,0,9.16,55.47,29.47,2.91
"06037570901","Census Tract 5709.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"570901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5709.01",,,,1614,0,0,19,0,0,45,727,737,86,0,0,1.18,0,0,2.79,45.04,45.66,5.33
"06037570902","Census Tract 5709.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"570902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5709.02",,,,832,0,0,9,0,0,88,336,399,0,0,0,1.08,0,0,10.58,40.38,47.96,0
"06037571000","Census Tract 5710, Los Angeles County, California","ca","140","00",,,,"06","037",,,"571000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5710",,,,1621,0,0,13,16,0,107,823,604,58,0,0,0.8,0.99,0,6.6,50.77,37.26,3.58
"06037571101","Census Tract 5711.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"571101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5711.01",,,,1406,0,9,10,0,5,55,756,522,49,0,0.64,0.71,0,0.36,3.91,53.77,37.13,3.49
"06037571102","Census Tract 5711.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"571102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5711.02",,,,1023,0,0,6,0,0,25,324,611,57,0,0,0.59,0,0,2.44,31.67,59.73,5.57
"06037571201","Census Tract 5712.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"571201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5712.01",,,,957,18,0,0,6,21,0,110,553,249,1.88,0,0,0.63,2.19,0,11.49,57.78,26.02
"06037571202","Census Tract 5712.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"571202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5712.02",,,,1016,9,0,0,0,0,138,223,465,181,0.89,0,0,0,0,13.58,21.95,45.77,17.81
"06037571300","Census Tract 5713, Los Angeles County, California","ca","140","00",,,,"06","037",,,"571300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5713",,,,1382,0,49,6,9,10,27,579,289,413,0,3.55,0.43,0.65,0.72,1.95,41.9,20.91,29.88
"06037571400","Census Tract 5714, Los Angeles County, California","ca","140","00",,,,"06","037",,,"571400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5714",,,,1130,14,0,0,0,0,51,692,336,37,1.24,0,0,0,0,4.51,61.24,29.73,3.27
"06037571502","Census Tract 5715.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"571502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5715.02",,,,870,67,7,0,0,24,127,371,246,28,7.7,0.8,0,0,2.76,14.6,42.64,28.28,3.22
"06037571504","Census Tract 5715.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"571504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5715.04",,,,1134,0,0,9,0,11,83,652,330,49,0,0,0.79,0,0.97,7.32,57.5,29.1,4.32
"06037571505","Census Tract 5715.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"571505",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5715.05",,,,419,0,0,0,0,0,58,295,66,0,0,0,0,0,0,13.84,70.41,15.75,0
"06037571600","Census Tract 5716, Los Angeles County, California","ca","140","00",,,,"06","037",,,"571600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5716",,,,18,0,0,0,6,0,0,12,0,0,0,0,0,33.33,0,0,66.67,0,0
"06037571701","Census Tract 5717.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"571701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5717.01",,,,686,6,15,59,0,54,193,186,156,17,0.87,2.19,8.6,0,7.87,28.13,27.11,22.74,2.48
"06037571703","Census Tract 5717.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"571703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5717.03",,,,325,0,10,4,0,24,53,225,9,0,0,3.08,1.23,0,7.38,16.31,69.23,2.77,0
"06037571704","Census Tract 5717.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"571704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5717.04",,,,506,11,11,15,0,9,237,199,0,24,2.17,2.17,2.96,0,1.78,46.84,39.33,0,4.74
"06037571800","Census Tract 5718, Los Angeles County, California","ca","140","00",,,,"06","037",,,"571800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5718",,,,826,0,0,0,0,0,28,149,165,484,0,0,0,0,0,3.39,18.04,19.98,58.6
"06037571900","Census Tract 5719, Los Angeles County, California","ca","140","00",,,,"06","037",,,"571900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5719",,,,1090,0,0,22,0,9,130,94,448,387,0,0,2.02,0,0.83,11.93,8.62,41.1,35.5
"06037572001","Census Tract 5720.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"572001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5720.01",,,,1613,79,0,0,0,52,19,401,770,292,4.9,0,0,0,3.22,1.18,24.86,47.74,18.1
"06037572201","Census Tract 5722.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"572201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5722.01",,,,1207,0,0,0,0,0,128,691,269,119,0,0,0,0,0,10.6,57.25,22.29,9.86
"06037572202","Census Tract 5722.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"572202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5722.02",,,,616,0,0,0,26,0,15,341,234,0,0,0,0,4.22,0,2.44,55.36,37.99,0
"06037572301","Census Tract 5723.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"572301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5723.01",,,,518,6,9,0,4,12,187,286,14,0,1.16,1.74,0,0.77,2.32,36.1,55.21,2.7,0
"06037572500","Census Tract 5725, Los Angeles County, California","ca","140","00",,,,"06","037",,,"572500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5725",,,,550,49,31,84,0,58,235,66,14,13,8.91,5.64,15.27,0,10.55,42.73,12,2.55,2.36
"06037572600","Census Tract 5726, Los Angeles County, California","ca","140","00",,,,"06","037",,,"572600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5726",,,,935,0,50,9,0,67,304,447,58,0,0,5.35,0.96,0,7.17,32.51,47.81,6.2,0
"06037572700","Census Tract 5727, Los Angeles County, California","ca","140","00",,,,"06","037",,,"572700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5727",,,,955,31,0,23,0,74,166,619,9,33,3.25,0,2.41,0,7.75,17.38,64.82,0.94,3.46
"06037573002","Census Tract 5730.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"573002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5730.02",,,,107,0,0,0,0,0,28,25,54,0,0,0,0,0,0,26.17,23.36,50.47,0
"06037573003","Census Tract 5730.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"573003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5730.03",,,,308,0,0,7,0,6,43,189,54,9,0,0,2.27,0,1.95,13.96,61.36,17.53,2.92
"06037573004","Census Tract 5730.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"573004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5730.04",,,,192,0,0,0,0,0,22,132,12,26,0,0,0,0,0,11.46,68.75,6.25,13.54
"06037573101","Census Tract 5731.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"573101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5731.01",,,,262,0,0,0,0,0,37,159,66,0,0,0,0,0,0,14.12,60.69,25.19,0
"06037573102","Census Tract 5731.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"573102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5731.02",,,,535,10,0,0,0,0,0,343,140,42,1.87,0,0,0,0,0,64.11,26.17,7.85
"06037573201","Census Tract 5732.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"573201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5732.01",,,,349,9,0,0,11,0,114,198,17,0,2.58,0,0,3.15,0,32.66,56.73,4.87,0
"06037573202","Census Tract 5732.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"573202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5732.02",,,,550,8,9,0,0,7,141,317,68,0,1.45,1.64,0,0,1.27,25.64,57.64,12.36,0
"06037573300","Census Tract 5733, Los Angeles County, California","ca","140","00",,,,"06","037",,,"573300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5733",,,,252,0,0,0,0,23,103,104,22,0,0,0,0,0,9.13,40.87,41.27,8.73,0
"06037573401","Census Tract 5734.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"573401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5734.01",,,,185,0,0,0,0,0,6,69,89,21,0,0,0,0,0,3.24,37.3,48.11,11.35
"06037573402","Census Tract 5734.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"573402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5734.02",,,,1085,43,0,0,0,0,278,356,197,211,3.96,0,0,0,0,25.62,32.81,18.16,19.45
"06037573403","Census Tract 5734.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"573403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5734.03",,,,1128,7,0,0,0,12,376,220,194,319,0.62,0,0,0,1.06,33.33,19.5,17.2,28.28
"06037573601","Census Tract 5736.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"573601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5736.01",,,,2052,0,0,70,0,0,0,652,1106,224,0,0,3.41,0,0,0,31.77,53.9,10.92
"06037573700","Census Tract 5737, Los Angeles County, California","ca","140","00",,,,"06","037",,,"573700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5737",,,,1542,18,0,0,0,18,32,440,914,120,1.17,0,0,0,1.17,2.08,28.53,59.27,7.78
"06037573800","Census Tract 5738, Los Angeles County, California","ca","140","00",,,,"06","037",,,"573800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5738",,,,1370,25,0,8,11,0,0,434,773,119,1.82,0,0.58,0.8,0,0,31.68,56.42,8.69
"06037573902","Census Tract 5739.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"573902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5739.02",,,,817,26,0,0,0,29,143,63,254,302,3.18,0,0,0,3.55,17.5,7.71,31.09,36.96
"06037574000","Census Tract 5740, Los Angeles County, California","ca","140","00",,,,"06","037",,,"574000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5740",,,,1794,31,0,20,0,6,9,185,1026,517,1.73,0,1.11,0,0.33,0.5,10.31,57.19,28.82
"06037574100","Census Tract 5741, Los Angeles County, California","ca","140","00",,,,"06","037",,,"574100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5741",,,,1438,0,0,8,0,24,23,350,896,137,0,0,0.56,0,1.67,1.6,24.34,62.31,9.53
"06037574201","Census Tract 5742.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"574201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5742.01",,,,892,9,0,7,0,0,0,326,443,107,1.01,0,0.78,0,0,0,36.55,49.66,12
"06037574202","Census Tract 5742.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"574202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5742.02",,,,398,4,0,3,0,0,5,206,155,25,1.01,0,0.75,0,0,1.26,51.76,38.94,6.28
"06037574300","Census Tract 5743, Los Angeles County, California","ca","140","00",,,,"06","037",,,"574300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5743",,,,1473,12,0,0,0,12,28,289,936,196,0.81,0,0,0,0.81,1.9,19.62,63.54,13.31
"06037574400","Census Tract 5744, Los Angeles County, California","ca","140","00",,,,"06","037",,,"574400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5744",,,,1730,42,0,58,0,7,60,454,884,225,2.43,0,3.35,0,0.4,3.47,26.24,51.1,13.01
"06037574500","Census Tract 5745, Los Angeles County, California","ca","140","00",,,,"06","037",,,"574500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5745",,,,2034,0,0,17,0,0,12,235,1441,329,0,0,0.84,0,0,0.59,11.55,70.85,16.18
"06037574602","Census Tract 5746.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"574602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5746.02",,,,485,5,0,0,3,0,0,126,117,234,1.03,0,0,0.62,0,0,25.98,24.12,48.25
"06037574800","Census Tract 5748, Los Angeles County, California","ca","140","00",,,,"06","037",,,"574800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5748",,,,878,7,0,0,0,42,173,133,44,479,0.8,0,0,0,4.78,19.7,15.15,5.01,54.56
"06037574901","Census Tract 5749.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"574901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5749.01",,,,1039,11,0,0,17,0,47,218,531,215,1.06,0,0,1.64,0,4.52,20.98,51.11,20.69
"06037574902","Census Tract 5749.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"574902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5749.02",,,,311,0,9,0,0,0,53,155,85,9,0,2.89,0,0,0,17.04,49.84,27.33,2.89
"06037575001","Census Tract 5750.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"575001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5750.01",,,,675,21,0,12,0,6,128,131,368,9,3.11,0,1.78,0,0.89,18.96,19.41,54.52,1.33
"06037575002","Census Tract 5750.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"575002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5750.02",,,,726,14,0,0,0,0,73,317,250,72,1.93,0,0,0,0,10.06,43.66,34.44,9.92
"06037575101","Census Tract 5751.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"575101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5751.01",,,,347,0,3,0,0,27,130,150,10,27,0,0.86,0,0,7.78,37.46,43.23,2.88,7.78
"06037575102","Census Tract 5751.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"575102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5751.02",,,,204,0,0,0,0,0,84,90,0,30,0,0,0,0,0,41.18,44.12,0,14.71
"06037575103","Census Tract 5751.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"575103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5751.03",,,,359,0,0,0,0,39,197,87,24,12,0,0,0,0,10.86,54.87,24.23,6.69,3.34
"06037575201","Census Tract 5752.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"575201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 5752.01",,,,221,0,10,0,0,31,29,108,43,0,0,4.52,0,0,14.03,13.12,48.87,19.46,0
